Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
5.07613	0	1	330	LastDelay	1.7141	1.7141e+06	1	6
5.07613	0	1	330	FullDelay	1.7141	1.7141e+06	1	6
5.09535	0	1	332	LastDelay	1.71967	1.71967e+06	1	6
5.09535	0	1	332	FullDelay	1.71967	1.71967e+06	1	6
5.10538	0	1	333	LastDelay	1.72287	1.72287e+06	1	6
5.10538	0	1	333	FullDelay	1.72287	1.72287e+06	1	6
5.12162	0	1	334	LastDelay	1.73229	1.73229e+06	1	6
5.12162	0	1	334	FullDelay	1.73229	1.73229e+06	1	6
5.14213	0	1	336	LastDelay	1.73231	1.73231e+06	1	6
5.14213	0	1	336	FullDelay	1.73231	1.73231e+06	1	6
5.15145	0	1	337	LastDelay	1.73481	1.73481e+06	1	6
5.15145	0	1	337	FullDelay	1.73481	1.73481e+06	1	6
5.16105	0	1	338	LastDelay	1.73759	1.73759e+06	1	6
5.16105	0	1	338	FullDelay	1.73759	1.73759e+06	1	6
5.17285	0	1	339	LastDelay	1.74256	1.74256e+06	1	6
5.17285	0	1	339	FullDelay	1.74256	1.74256e+06	1	6
5.18735	0	1	340	LastDelay	1.75023	1.75023e+06	1	6
5.18735	0	1	340	FullDelay	1.75023	1.75023e+06	1	6
5.19754	0	1	341	LastDelay	1.75359	1.75359e+06	1	6
5.19754	0	1	341	FullDelay	1.75359	1.75359e+06	1	6
5.20667	0	1	342	LastDelay	1.75589	1.75589e+06	1	6
5.20667	0	1	342	FullDelay	1.75589	1.75589e+06	1	6
5.24227	0	1	344	LastDelay	1.77784	1.77784e+06	1	6
5.24227	0	1	344	FullDelay	1.77784	1.77784e+06	1	6
5.25153	0	1	345	LastDelay	1.78028	1.78028e+06	1	6
5.25153	0	1	345	FullDelay	1.78028	1.78028e+06	1	6
5.27071	0	1	347	LastDelay	1.7858	1.7858e+06	1	6
5.27071	0	1	347	FullDelay	1.7858	1.7858e+06	1	6
5.28102	0	1	348	LastDelay	1.78929	1.78929e+06	1	6
5.28102	0	1	348	FullDelay	1.78929	1.78929e+06	1	6
5.29144	0	1	349	LastDelay	1.79288	1.79288e+06	1	6
5.29144	0	1	349	FullDelay	1.79288	1.79288e+06	1	6
5.30165	0	1	350	LastDelay	1.79627	1.79627e+06	1	6
5.30165	0	1	350	FullDelay	1.79627	1.79627e+06	1	6
5.32162	0	1	352	LastDelay	1.80258	1.80258e+06	1	6
5.32162	0	1	352	FullDelay	1.80258	1.80258e+06	1	6
5.33073	0	1	353	LastDelay	1.80486	1.80486e+06	1	6
5.33073	0	1	353	FullDelay	1.80486	1.80486e+06	1	6
5.34101	0	1	354	LastDelay	1.80832	1.80832e+06	1	6
5.34101	0	1	354	FullDelay	1.80832	1.80832e+06	1	6
5.35095	0	1	355	LastDelay	1.81143	1.81143e+06	1	6
5.35095	0	1	355	FullDelay	1.81143	1.81143e+06	1	6
5.37659	0	1	357	LastDelay	1.82342	1.82342e+06	1	6
5.37659	0	1	357	FullDelay	1.82342	1.82342e+06	1	6
5.39015	0	1	358	LastDelay	1.83015	1.83015e+06	1	6
5.39015	0	1	358	FullDelay	1.83015	1.83015e+06	1	6
5.40305	0	1	359	LastDelay	1.83623	1.83623e+06	1	6
5.40305	0	1	359	FullDelay	1.83623	1.83623e+06	1	6
5.41238	0	1	360	LastDelay	1.83872	1.83872e+06	1	6
5.41238	0	1	360	FullDelay	1.83872	1.83872e+06	1	6
5.4223	0	1	361	LastDelay	1.84182	1.84182e+06	1	6
5.4223	0	1	361	FullDelay	1.84182	1.84182e+06	1	6
5.43318	0	1	362	LastDelay	1.84588	1.84588e+06	1	6
5.43318	0	1	362	FullDelay	1.84588	1.84588e+06	1	6
5.44235	0	1	363	LastDelay	1.84821	1.84821e+06	1	6
5.44235	0	1	363	FullDelay	1.84821	1.84821e+06	1	6
5.47292	0	1	365	LastDelay	1.86514	1.86514e+06	1	6
5.47292	0	1	365	FullDelay	1.86514	1.86514e+06	1	6
5.48288	0	1	366	LastDelay	1.86826	1.86826e+06	1	6
5.48288	0	1	366	FullDelay	1.86826	1.86826e+06	1	6
5.49551	0	1	367	LastDelay	1.87407	1.87407e+06	1	6
5.49551	0	1	367	FullDelay	1.87407	1.87407e+06	1	6
5.50588	0	1	368	LastDelay	1.87761	1.87761e+06	1	6
5.50588	0	1	368	FullDelay	1.87761	1.87761e+06	1	6
5.52026	0	1	369	LastDelay	1.88517	1.88517e+06	1	6
5.52026	0	1	369	FullDelay	1.88517	1.88517e+06	1	6
5.52935	0	1	370	LastDelay	1.88743	1.88743e+06	1	6
5.52935	0	1	370	FullDelay	1.88743	1.88743e+06	1	6
5.53964	0	1	371	LastDelay	1.8909	1.8909e+06	1	6
5.53964	0	1	371	FullDelay	1.8909	1.8909e+06	1	6
5.54871	0	1	372	LastDelay	1.89314	1.89314e+06	1	6
5.54871	0	1	372	FullDelay	1.89314	1.89314e+06	1	6
5.56505	0	1	373	LastDelay	1.90265	1.90265e+06	1	6
5.56505	0	1	373	FullDelay	1.90265	1.90265e+06	1	6
5.58087	0	1	374	LastDelay	1.91165	1.91165e+06	1	6
5.58087	0	1	374	FullDelay	1.91165	1.91165e+06	1	6
5.60403	0	1	376	LastDelay	1.92115	1.92115e+06	1	6
5.60403	0	1	376	FullDelay	1.92115	1.92115e+06	1	6
5.61326	0	1	377	LastDelay	1.92355	1.92355e+06	1	6
5.61326	0	1	377	FullDelay	1.92355	1.92355e+06	1	6
5.62316	0	1	378	LastDelay	1.92663	1.92663e+06	1	6
5.62316	0	1	378	FullDelay	1.92663	1.92663e+06	1	6
5.64596	0	1	380	LastDelay	1.93577	1.93577e+06	1	6
5.64596	0	1	380	FullDelay	1.93577	1.93577e+06	1	6
5.65506	0	1	381	LastDelay	1.93805	1.93805e+06	1	6
5.65506	0	1	381	FullDelay	1.93805	1.93805e+06	1	6
5.66893	0	1	202	LastDelay	1.91779	1.91779e+06	1	2
5.66893	0	1	202	FullDelay	3.21485	3.21485e+06	2	2
5.67812	0	1	382	LastDelay	1.95428	1.95428e+06	1	6
5.67812	0	1	382	FullDelay	1.95428	1.95428e+06	1	6
5.68719	0	1	383	LastDelay	1.95652	1.95652e+06	1	6
5.68719	0	1	383	FullDelay	1.95652	1.95652e+06	1	6
5.7017	0	1	384	LastDelay	1.96421	1.96421e+06	1	6
5.7017	0	1	384	FullDelay	1.96421	1.96421e+06	1	6
5.71298	0	1	385	LastDelay	1.96866	1.96866e+06	1	6
5.71298	0	1	385	FullDelay	1.96866	1.96866e+06	1	6
5.73754	0	1	387	LastDelay	1.97274	1.97274e+06	1	6
5.73754	0	1	387	FullDelay	1.97274	1.97274e+06	1	6
5.74946	0	1	388	LastDelay	1.97783	1.97783e+06	1	6
5.74946	0	1	388	FullDelay	1.97783	1.97783e+06	1	6
5.76932	0	1	390	LastDelay	1.98404	1.98404e+06	1	6
5.76932	0	1	390	FullDelay	1.98404	1.98404e+06	1	6
5.78688	0	1	391	LastDelay	1.99477	1.99477e+06	1	6
5.78688	0	1	391	FullDelay	1.99477	1.99477e+06	1	6
5.79725	0	1	392	LastDelay	1.99832	1.99832e+06	1	6
5.79725	0	1	392	FullDelay	1.99832	1.99832e+06	1	6
48.952	0	1	6975	LastDelay	0.035621	35621	1	6
48.952	0	1	6975	FullDelay	0.035621	35621	1	6
48.9675	0	1	6976	LastDelay	0.0443226	44322.6	1	6
48.9675	0	1	6976	FullDelay	0.0443226	44322.6	1	6
49.0549	0	1	6977	LastDelay	0.124879	124879	1	6
49.0549	0	1	6977	FullDelay	0.124879	124879	1	6
49.0718	0	1	6978	LastDelay	0.134926	134926	1	6
49.0718	0	1	6978	FullDelay	0.134926	134926	1	6
49.1008	0	1	6980	LastDelay	0.150342	150342	1	6
49.1008	0	1	6980	FullDelay	0.150342	150342	1	6
49.1099	0	1	6981	LastDelay	0.152601	152601	1	6
49.1099	0	1	6981	FullDelay	0.152601	152601	1	6
49.1293	0	1	6982	LastDelay	0.16514	165140	1	6
49.1293	0	1	6982	FullDelay	0.16514	165140	1	6
49.1384	0	1	6983	LastDelay	0.167399	167399	1	6
49.1384	0	1	6983	FullDelay	0.167399	167399	1	6
49.1605	0	1	6984	LastDelay	0.182706	182706	1	6
49.1605	0	1	6984	FullDelay	0.182706	182706	1	6
49.1976	0	1	6985	LastDelay	0.212961	212961	1	6
49.1976	0	1	6985	FullDelay	0.212961	212961	1	6
49.2183	0	1	6986	LastDelay	0.226866	226866	1	6
49.2183	0	1	6986	FullDelay	0.226866	226866	1	6
49.2292	0	1	6987	LastDelay	0.230915	230915	1	6
49.2292	0	1	6987	FullDelay	0.230915	230915	1	6
49.2383	0	1	107	LastDelay	0.233147	233147	1	4
49.2383	0	1	107	FullDelay	47.4737	4.74737e+07	4	4
49.2483	0	1	219	LastDelay	0.236336	236336	1	4
49.2483	0	1	219	FullDelay	46.6713	4.66713e+07	3	4
49.281	0	1	233	LastDelay	0.262184	262184	1	4
49.281	0	1	233	FullDelay	46.5948	4.65948e+07	3	4
49.3019	0	1	256	LastDelay	0.269453	269453	1	4
49.3019	0	1	256	FullDelay	46.4587	4.64587e+07	3	4
49.336	0	1	273	LastDelay	0.296756	296756	1	4
49.336	0	1	273	FullDelay	46.3768	4.63768e+07	3	4
49.3857	0	1	292	LastDelay	0.332799	332799	1	4
49.3857	0	1	292	FullDelay	46.2899	4.62899e+07	3	4
49.4074	0	1	299	LastDelay	0.34763	347630	1	4
49.4074	0	1	299	FullDelay	46.257	4.6257e+07	3	4
49.4185	0	1	331	LastDelay	0.351943	351943	1	4
49.4185	0	1	331	FullDelay	46.0496	4.60496e+07	3	4
49.4311	0	1	335	LastDelay	0.357707	357707	1	4
49.4311	0	1	335	FullDelay	46.0349	4.60349e+07	3	4
49.442	0	1	343	LastDelay	0.361794	361794	1	4
49.442	0	1	343	FullDelay	45.9844	4.59844e+07	3	4
49.4726	0	1	346	LastDelay	0.385585	385585	1	4
49.4726	0	1	346	FullDelay	45.9945	4.59945e+07	3	4
49.5287	0	1	356	LastDelay	0.427987	427987	1	4
49.5287	0	1	356	FullDelay	45.9823	4.59823e+07	3	4
49.556	0	1	375	LastDelay	0.441673	441673	1	4
49.556	0	1	375	FullDelay	45.88	4.588e+07	3	4
49.6033	0	1	386	LastDelay	0.47529	475290	1	4
49.6033	0	1	386	FullDelay	45.8453	4.58453e+07	3	4
49.6225	0	1	389	LastDelay	0.487704	487704	1	4
49.6225	0	1	389	FullDelay	45.8441	4.58441e+07	3	4
49.6669	0	1	393	LastDelay	0.525229	525229	1	4
49.6669	0	1	393	FullDelay	45.8611	4.58611e+07	3	4
49.676	0	1	394	LastDelay	0.527488	527488	1	4
49.676	0	1	394	FullDelay	45.8634	4.58634e+07	3	4
49.7012	0	1	396	LastDelay	0.539053	539053	1	4
49.7012	0	1	396	FullDelay	45.8749	4.58749e+07	3	4
49.7347	0	1	397	LastDelay	0.565749	565749	1	4
49.7347	0	1	397	FullDelay	45.9016	4.59016e+07	3	4
49.7541	0	1	399	LastDelay	0.571468	571468	1	4
49.7541	0	1	399	FullDelay	45.9074	4.59074e+07	2	4
49.8035	0	1	400	LastDelay	0.614058	614058	1	4
49.8035	0	1	400	FullDelay	45.9499	4.59499e+07	2	4
49.8138	0	1	401	LastDelay	0.617498	617498	1	4
49.8138	0	1	401	FullDelay	45.9534	4.59534e+07	2	4
49.8535	0	1	402	LastDelay	0.650389	650389	1	4
49.8535	0	1	402	FullDelay	45.9863	4.59863e+07	2	4
49.8625	0	1	403	LastDelay	0.652628	652628	1	4
49.8625	0	1	403	FullDelay	45.9885	4.59885e+07	2	4
49.9212	0	1	406	LastDelay	0.690786	690786	1	4
49.9212	0	1	406	FullDelay	46.0267	4.60267e+07	2	4
50.0212	0	1	410	LastDelay	0.763519	763519	1	4
50.0212	0	1	410	FullDelay	46.0994	4.60994e+07	2	4
50.0403	0	1	411	LastDelay	0.775811	775811	1	4
50.0403	0	1	411	FullDelay	46.1117	4.61117e+07	2	4
50.0513	0	1	412	LastDelay	0.779983	779983	1	4
50.0513	0	1	412	FullDelay	46.1159	4.61159e+07	2	4
50.0667	0	1	413	LastDelay	0.788502	788502	1	4
50.0667	0	1	413	FullDelay	46.1244	4.61244e+07	2	4
50.0766	0	1	414	LastDelay	0.791607	791607	1	4
50.0766	0	1	414	FullDelay	46.1275	4.61275e+07	2	4
50.0899	0	1	415	LastDelay	0.79806	798060	1	4
50.0899	0	1	415	FullDelay	46.1339	4.61339e+07	2	4
50.1415	0	1	416	LastDelay	0.842844	842844	1	4
50.1415	0	1	416	FullDelay	46.1787	4.61787e+07	2	4
50.171	0	1	417	LastDelay	0.865462	865462	1	4
50.171	0	1	417	FullDelay	46.2014	4.62014e+07	2	4
50.18	0	1	418	LastDelay	0.867721	867721	1	4
50.18	0	1	418	FullDelay	46.2036	4.62036e+07	2	4
50.2009	0	1	419	LastDelay	0.881806	881806	1	4
50.2009	0	1	419	FullDelay	46.2177	4.62177e+07	2	4
50.2225	0	1	420	LastDelay	0.896482	896482	1	4
50.2225	0	1	420	FullDelay	46.2324	4.62324e+07	2	4
50.2419	0	1	421	LastDelay	0.909122	909122	1	4
50.2419	0	1	421	FullDelay	46.245	4.6245e+07	2	4
50.251	0	1	422	LastDelay	0.911402	911402	1	4
50.251	0	1	422	FullDelay	46.2405	4.62405e+07	2	4
50.2609	0	1	423	LastDelay	0.914467	914467	1	4
50.2609	0	1	423	FullDelay	46.2435	4.62435e+07	2	4
50.2801	0	1	424	LastDelay	0.926859	926859	1	4
50.2801	0	1	424	FullDelay	46.2559	4.62559e+07	2	4
50.3347	0	1	425	LastDelay	0.974566	974566	1	4
50.3347	0	1	425	FullDelay	46.3036	4.63036e+07	2	4
50.3438	0	1	426	LastDelay	0.976845	976845	1	4
50.3438	0	1	426	FullDelay	46.3059	4.63059e+07	2	4
50.4038	0	1	428	LastDelay	1.02321	1.02321e+06	1	4
50.4038	0	1	428	FullDelay	46.3454	4.63454e+07	2	4
50.4233	0	1	429	LastDelay	1.03592	1.03592e+06	1	4
50.4233	0	1	429	FullDelay	46.3582	4.63582e+07	2	4
50.4376	0	1	430	LastDelay	1.04334	1.04334e+06	1	4
50.4376	0	1	430	FullDelay	46.3656	4.63656e+07	2	4
50.4874	0	1	432	LastDelay	1.07952	1.07952e+06	1	4
50.4874	0	1	432	FullDelay	46.4018	4.64018e+07	2	4
50.5139	0	1	433	LastDelay	1.09919	1.09919e+06	1	4
50.5139	0	1	433	FullDelay	46.4214	4.64214e+07	2	4
50.5272	0	1	434	LastDelay	1.10566	1.10566e+06	1	4
50.5272	0	1	434	FullDelay	46.4279	4.64279e+07	2	4
50.5634	0	1	435	LastDelay	1.13502	1.13502e+06	1	4
50.5634	0	1	435	FullDelay	46.4573	4.64573e+07	2	4
50.5758	0	1	436	LastDelay	1.14059	1.14059e+06	1	4
50.5758	0	1	436	FullDelay	46.4628	4.64628e+07	2	4
50.5961	0	1	437	LastDelay	1.15404	1.15404e+06	1	4
50.5961	0	1	437	FullDelay	46.4763	4.64763e+07	2	4
50.6071	0	1	438	LastDelay	1.15822	1.15822e+06	1	4
50.6071	0	1	438	FullDelay	46.4805	4.64805e+07	2	4
50.6202	0	1	439	LastDelay	1.16454	1.16454e+06	1	4
50.6202	0	1	439	FullDelay	46.4868	4.64868e+07	2	4
50.6405	0	1	440	LastDelay	1.17799	1.17799e+06	1	4
50.6405	0	1	440	FullDelay	46.5002	4.65002e+07	2	4
50.6618	0	1	441	LastDelay	1.19243	1.19243e+06	1	4
50.6618	0	1	441	FullDelay	46.5147	4.65147e+07	2	4
50.7013	0	1	442	LastDelay	1.22518	1.22518e+06	1	4
50.7013	0	1	442	FullDelay	46.5406	4.65406e+07	2	4
50.7112	0	1	443	LastDelay	1.22826	1.22826e+06	1	4
50.7112	0	1	443	FullDelay	46.5437	4.65437e+07	2	4
50.7351	0	1	444	LastDelay	1.24525	1.24525e+06	1	4
50.7351	0	1	444	FullDelay	46.5607	4.65607e+07	2	4
50.7487	0	1	445	LastDelay	1.25211	1.25211e+06	1	4
50.7487	0	1	445	FullDelay	46.5675	4.65675e+07	2	4
50.7578	0	1	446	LastDelay	1.25437	1.25437e+06	1	4
50.7578	0	1	446	FullDelay	46.5698	4.65698e+07	2	4
50.7964	0	1	447	LastDelay	1.28616	1.28616e+06	1	4
50.7964	0	1	447	FullDelay	46.6016	4.66016e+07	2	4
50.8073	0	1	448	LastDelay	1.2902	1.2902e+06	1	4
50.8073	0	1	448	FullDelay	46.6056	4.66056e+07	2	4
50.8296	0	1	449	LastDelay	1.30569	1.30569e+06	1	4
50.8296	0	1	449	FullDelay	46.6211	4.66211e+07	2	4
50.8491	0	1	450	LastDelay	1.31837	1.31837e+06	1	4
50.8491	0	1	450	FullDelay	46.6338	4.66338e+07	2	4
50.8733	0	1	451	LastDelay	1.33568	1.33568e+06	1	4
50.8733	0	1	451	FullDelay	46.6511	4.66511e+07	2	4
50.8824	0	1	452	LastDelay	1.33798	1.33798e+06	1	4
50.8824	0	1	452	FullDelay	46.6534	4.66534e+07	2	4
50.9019	0	1	453	LastDelay	1.35061	1.35061e+06	1	4
50.9019	0	1	453	FullDelay	46.666	4.6666e+07	2	4
50.9237	0	1	454	LastDelay	1.36567	1.36567e+06	1	4
50.9237	0	1	454	FullDelay	46.6811	4.66811e+07	2	4
50.948	0	1	456	LastDelay	1.37627	1.37627e+06	1	4
50.948	0	1	456	FullDelay	46.6917	4.66917e+07	2	4
50.9672	0	1	457	LastDelay	1.38862	1.38862e+06	1	4
50.9672	0	1	457	FullDelay	46.704	4.6704e+07	2	4
50.9954	0	1	458	LastDelay	1.41002	1.41002e+06	1	4
50.9954	0	1	458	FullDelay	46.7254	4.67254e+07	2	4
51.0073	0	1	459	LastDelay	1.41514	1.41514e+06	1	4
51.0073	0	1	459	FullDelay	46.7305	4.67305e+07	2	4
51.0225	0	1	460	LastDelay	1.42349	1.42349e+06	1	4
51.0225	0	1	460	FullDelay	46.7389	4.67389e+07	2	4
51.0555	0	1	461	LastDelay	1.44967	1.44967e+06	1	4
51.0555	0	1	461	FullDelay	46.7651	4.67651e+07	2	4
51.0903	0	1	463	LastDelay	1.47078	1.47078e+06	1	4
51.0903	0	1	463	FullDelay	46.7794	4.67794e+07	2	4
51.1003	0	1	464	LastDelay	1.47399	1.47399e+06	1	4
51.1003	0	1	464	FullDelay	46.7826	4.67826e+07	2	4
51.1352	0	1	465	LastDelay	1.502	1.502e+06	1	4
51.1352	0	1	465	FullDelay	46.8106	4.68106e+07	2	4
51.1689	0	1	466	LastDelay	1.52894	1.52894e+06	1	4
51.1689	0	1	466	FullDelay	46.8375	4.68375e+07	2	4
51.1799	0	1	467	LastDelay	1.53306	1.53306e+06	1	4
51.1799	0	1	467	FullDelay	46.8416	4.68416e+07	2	4
51.225	0	1	469	LastDelay	1.56451	1.56451e+06	1	4
51.225	0	1	469	FullDelay	46.8731	4.68731e+07	2	4
51.2458	0	1	470	LastDelay	1.57853	1.57853e+06	1	4
51.2458	0	1	470	FullDelay	46.8871	4.68871e+07	2	4
51.2558	0	1	471	LastDelay	1.58168	1.58168e+06	1	4
51.2558	0	1	471	FullDelay	46.8903	4.68903e+07	2	4
51.2696	0	1	472	LastDelay	1.58867	1.58867e+06	1	4
51.2696	0	1	472	FullDelay	46.8973	4.68973e+07	2	4
51.2896	0	1	473	LastDelay	1.60179	1.60179e+06	1	4
51.2896	0	1	473	FullDelay	46.9104	4.69104e+07	2	4
51.3425	0	1	474	LastDelay	1.64789	1.64789e+06	1	4
51.3425	0	1	474	FullDelay	46.9565	4.69565e+07	2	4
51.3555	0	1	475	LastDelay	1.65407	1.65407e+06	1	4
51.3555	0	1	475	FullDelay	46.9627	4.69627e+07	2	4
51.3777	0	1	476	LastDelay	1.66943	1.66943e+06	1	4
51.3777	0	1	476	FullDelay	46.978	4.6978e+07	2	4
51.3868	0	1	477	LastDelay	1.67174	1.67174e+06	1	4
51.3868	0	1	477	FullDelay	46.9735	4.69735e+07	2	4
51.4157	0	1	479	LastDelay	1.687	1.687e+06	1	4
51.4157	0	1	479	FullDelay	46.9888	4.69888e+07	2	4
51.4514	0	1	480	LastDelay	1.7158	1.7158e+06	1	4
51.4514	0	1	480	FullDelay	47.0176	4.70176e+07	2	4
51.4604	0	1	481	LastDelay	1.71804	1.71804e+06	1	4
51.4604	0	1	481	FullDelay	47.0198	4.70198e+07	2	4
51.4715	0	1	482	LastDelay	1.7223	1.7223e+06	1	4
51.4715	0	1	482	FullDelay	47.0241	4.70241e+07	2	4
51.5182	0	1	483	LastDelay	1.7622	1.7622e+06	1	4
51.5182	0	1	483	FullDelay	47.064	4.7064e+07	2	4
51.5372	0	1	484	LastDelay	1.77435	1.77435e+06	1	4
51.5372	0	1	484	FullDelay	47.0761	4.70761e+07	2	4
51.5493	0	1	485	LastDelay	1.77961	1.77961e+06	1	4
51.5493	0	1	485	FullDelay	47.0814	4.70814e+07	2	4
51.5732	0	1	486	LastDelay	1.79669	1.79669e+06	1	4
51.5732	0	1	486	FullDelay	47.0984	4.70984e+07	2	4
51.5915	0	1	487	LastDelay	1.80814	1.80814e+06	1	4
51.5915	0	1	487	FullDelay	47.1099	4.71099e+07	2	4
51.6233	0	1	488	LastDelay	1.83313	1.83313e+06	1	4
51.6233	0	1	488	FullDelay	47.1349	4.71349e+07	2	4
51.6461	0	1	489	LastDelay	1.84912	1.84912e+06	1	4
51.6461	0	1	489	FullDelay	47.1509	4.71509e+07	2	4
51.6715	0	1	490	LastDelay	1.86763	1.86763e+06	1	4
51.6715	0	1	490	FullDelay	47.1694	4.71694e+07	2	4
51.6806	0	1	491	LastDelay	1.86989	1.86989e+06	1	4
51.6806	0	1	491	FullDelay	47.1716	4.71716e+07	2	4
51.7015	0	1	492	LastDelay	1.88402	1.88402e+06	1	4
51.7015	0	1	492	FullDelay	47.1858	4.71858e+07	2	4
51.7115	0	1	493	LastDelay	1.88714	1.88714e+06	1	4
51.7115	0	1	493	FullDelay	47.1889	4.71889e+07	2	4
51.7364	0	1	494	LastDelay	1.90528	1.90528e+06	1	4
51.7364	0	1	494	FullDelay	47.207	4.7207e+07	2	4
51.7464	0	1	495	LastDelay	1.90841	1.90841e+06	1	4
51.7464	0	1	495	FullDelay	47.2102	4.72102e+07	2	4
51.7562	0	1	496	LastDelay	1.91142	1.91142e+06	1	4
51.7562	0	1	496	FullDelay	47.2132	4.72132e+07	2	4
51.7772	0	1	498	LastDelay	1.91878	1.91878e+06	1	4
51.7772	0	1	498	FullDelay	47.2205	4.72205e+07	2	4
51.8084	0	1	499	LastDelay	1.9431	1.9431e+06	1	4
51.8084	0	1	499	FullDelay	47.2449	4.72449e+07	2	4
51.8423	0	1	501	LastDelay	1.9634	1.9634e+06	1	4
51.8423	0	1	501	FullDelay	47.2652	4.72652e+07	2	4
51.8557	0	1	502	LastDelay	1.96998	1.96998e+06	1	4
51.8557	0	1	502	FullDelay	47.2717	4.72717e+07	2	4
51.8723	0	1	503	LastDelay	1.97968	1.97968e+06	1	4
51.8723	0	1	503	FullDelay	47.2814	4.72814e+07	2	4
51.8834	0	1	504	LastDelay	1.98402	1.98402e+06	1	4
51.8834	0	1	504	FullDelay	47.2858	4.72858e+07	2	4
51.9051	0	1	505	LastDelay	1.99887	1.99887e+06	1	4
51.9051	0	1	505	FullDelay	47.3006	4.73006e+07	2	4
119.497	0	1	11065	LastDelay	0.0479548	47954.8	1	6
119.497	0	1	11065	FullDelay	0.0479548	47954.8	1	6
119.509	0	1	11066	LastDelay	0.0526948	52694.8	1	6
119.509	0	1	11066	FullDelay	0.0526948	52694.8	1	6
119.534	0	1	11067	LastDelay	0.0708627	70862.7	1	6
119.534	0	1	11067	FullDelay	0.0708627	70862.7	1	6
119.6	0	1	11068	LastDelay	0.12985	129850	1	6
119.6	0	1	11068	FullDelay	0.12985	129850	1	6
119.617	0	1	11069	LastDelay	0.139756	139756	1	6
119.617	0	1	11069	FullDelay	0.139756	139756	1	6
119.626	0	1	11070	LastDelay	0.142861	142861	1	6
119.626	0	1	11070	FullDelay	0.142861	142861	1	6
119.639	0	1	11071	LastDelay	0.148854	148854	1	6
119.639	0	1	11071	FullDelay	0.148854	148854	1	6
119.661	0	1	11072	LastDelay	0.163769	163769	1	6
119.661	0	1	11072	FullDelay	0.163769	163769	1	6
119.689	0	1	245	LastDelay	0.185037	185037	1	6
119.689	0	1	245	FullDelay	116.921	1.16921e+08	4	6
119.7	0	1	279	LastDelay	0.188946	188946	1	6
119.7	0	1	279	FullDelay	116.7	1.167e+08	4	6
119.738	0	1	351	LastDelay	0.220451	220451	1	6
119.738	0	1	351	FullDelay	116.226	1.16226e+08	4	6
119.76	0	1	364	LastDelay	0.235116	235116	1	6
119.76	0	1	364	FullDelay	116.159	1.16159e+08	4	6
119.79	0	1	379	LastDelay	0.258928	258928	1	6
119.79	0	1	379	FullDelay	116.087	1.16087e+08	4	6
119.802	0	1	395	LastDelay	0.263374	263374	1	6
119.802	0	1	395	FullDelay	115.982	1.15982e+08	4	6
119.835	0	1	398	LastDelay	0.29015	290150	1	6
119.835	0	1	398	FullDelay	115.995	1.15995e+08	4	6
119.855	0	1	404	LastDelay	0.30265	302650	1	6
119.855	0	1	404	FullDelay	115.974	1.15974e+08	3	6
119.884	0	1	405	LastDelay	0.325533	325533	1	6
119.884	0	1	405	FullDelay	115.997	1.15997e+08	3	6
119.918	0	1	407	LastDelay	0.352733	352733	1	6
119.918	0	1	407	FullDelay	116.017	1.16017e+08	3	6
119.93	0	1	408	LastDelay	0.35765	357650	1	6
119.93	0	1	408	FullDelay	116.022	1.16022e+08	3	6
119.976	0	1	409	LastDelay	0.396881	396881	1	6
119.976	0	1	409	FullDelay	116.061	1.16061e+08	3	6
119.997	0	1	427	LastDelay	0.410859	410859	1	6
119.997	0	1	427	FullDelay	115.952	1.15952e+08	3	6
120.017	0	1	431	LastDelay	0.424098	424098	1	6
120.017	0	1	431	FullDelay	115.938	1.15938e+08	3	6
120.066	0	1	455	LastDelay	0.466764	466764	1	6
120.066	0	1	455	FullDelay	115.817	1.15817e+08	3	6
120.077	0	1	462	LastDelay	0.470692	470692	1	6
120.077	0	1	462	FullDelay	115.78	1.1578e+08	3	6
120.087	0	1	468	LastDelay	0.473878	473878	1	6
120.087	0	1	468	FullDelay	115.742	1.15742e+08	3	6
120.106	0	1	478	LastDelay	0.486024	486024	1	6
120.106	0	1	478	FullDelay	115.686	1.15686e+08	3	6
120.116	0	1	497	LastDelay	0.489357	489357	1	6
120.116	0	1	497	FullDelay	115.566	1.15566e+08	3	6
120.126	0	1	500	LastDelay	0.492523	492523	1	6
120.126	0	1	500	FullDelay	115.556	1.15556e+08	3	6
120.164	0	1	506	LastDelay	0.523187	523187	1	6
120.164	0	1	506	FullDelay	115.553	1.15553e+08	3	6
120.174	0	1	507	LastDelay	0.526186	526186	1	6
120.174	0	1	507	FullDelay	115.556	1.15556e+08	3	6
120.215	0	1	508	LastDelay	0.560469	560469	1	6
120.215	0	1	508	FullDelay	115.59	1.1559e+08	3	6
120.271	0	1	511	LastDelay	0.596036	596036	1	6
120.271	0	1	511	FullDelay	115.625	1.15625e+08	3	6
120.292	0	1	512	LastDelay	0.610163	610163	1	6
120.292	0	1	512	FullDelay	115.639	1.15639e+08	3	6
120.313	0	1	513	LastDelay	0.624852	624852	1	6
120.313	0	1	513	FullDelay	115.654	1.15654e+08	3	6
120.349	0	1	515	LastDelay	0.646634	646634	1	6
120.349	0	1	515	FullDelay	115.676	1.15676e+08	3	6
120.371	0	1	517	LastDelay	0.655025	655025	1	6
120.371	0	1	517	FullDelay	115.684	1.15684e+08	3	6
120.392	0	1	518	LastDelay	0.669663	669663	1	6
