Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
198.5	0	combined	Drop	0	0	0	0
198.5	1	combined	Drop	0	0	0	0
198.5	2	combined	Drop	0	0	0	0
198.5	3	combined	Drop	0	0	0	0
198.5	4	combined	Drop	0	0	0	0
199	0	combined	Drop	0	0	0	0
199	1	combined	Drop	0	0	0	0
199	2	combined	Drop	0	0	0	0
199	3	combined	Drop	0	0	0	0
199	4	combined	Drop	0	0	0	0
199.5	0	combined	Drop	0	0	0	0
199.5	1	combined	Drop	0	0	0	0
199.5	2	combined	Drop	0	0	0	0
199.5	3	combined	Drop	0	0	0	0
199.5	4	combined	Drop	0	0	0	0
200	0	combined	Drop	0	0	0	0
200	1	combined	Drop	0	0	0	0
200	2	combined	Drop	0	0	0	0
200	3	combined	Drop	0	0	0	0
200	4	combined	Drop	0	0	0	0
200.5	0	combined	Drop	0	0	0	0
200.5	1	combined	Drop	0	0	0	0
200.5	2	combined	Drop	0	0	0	0
200.5	3	combined	Drop	0	0	0	0
200.5	4	combined	Drop	0	0	0	0
201	0	combined	Drop	0	0	0	0
201	1	combined	Drop	0	0	0	0
201	2	combined	Drop	0	0	0	0
201	3	combined	Drop	0	0	0	0
201	4	combined	Drop	0	0	0	0
201.5	0	combined	Drop	0	0	0	0
201.5	1	combined	Drop	0	0	0	0
201.5	2	combined	Drop	0	0	0	0
201.5	3	combined	Drop	0	0	0	0
201.5	4	combined	Drop	0	0	0	0
202	0	combined	Drop	0	0	0	0
202	1	combined	Drop	0	0	0	0
202	2	combined	Drop	0	0	0	0
202	3	combined	Drop	0	0	0	0
202	4	combined	Drop	0	0	0	0
202.5	0	combined	Drop	0	0	0	0
202.5	1	combined	Drop	0	0	0	0
202.5	2	combined	Drop	0	0	0	0
202.5	3	combined	Drop	0	0	0	0
202.5	4	combined	Drop	0	0	0	0
203	0	combined	Drop	0	0	0	0
203	1	combined	Drop	0	0	0	0
203	2	combined	Drop	0	0	0	0
203	3	combined	Drop	0	0	0	0
203	4	combined	Drop	0	0	0	0
203.5	0	combined	Drop	0	0	0	0
203.5	1	combined	Drop	0	0	0	0
203.5	2	combined	Drop	0	0	0	0
203.5	3	combined	Drop	0	0	0	0
203.5	4	combined	Drop	0	0	0	0
204	0	combined	Drop	0	0	0	0
204	1	combined	Drop	0	0	0	0
204	2	combined	Drop	0	0	0	0
204	3	combined	Drop	0	0	0	0
204	4	combined	Drop	0	0	0	0
204.5	0	combined	Drop	0	0	0	0
204.5	1	combined	Drop	0	0	0	0
204.5	2	combined	Drop	0	0	0	0
204.5	3	combined	Drop	0	0	0	0
204.5	4	combined	Drop	0	0	0	0
205	0	combined	Drop	0	0	0	0
205	1	combined	Drop	0	0	0	0
205	2	combined	Drop	0	0	0	0
205	3	combined	Drop	0	0	0	0
205	4	combined	Drop	0	0	0	0
205.5	0	combined	Drop	0	0	0	0
205.5	1	combined	Drop	0	0	0	0
205.5	2	combined	Drop	0	0	0	0
205.5	3	combined	Drop	0	0	0	0
205.5	4	combined	Drop	0	0	0	0
206	0	combined	Drop	0	0	0	0
206	1	combined	Drop	0	0	0	0
206	2	combined	Drop	0	0	0	0
206	3	combined	Drop	0	0	0	0
206	4	combined	Drop	0	0	0	0
206.5	0	combined	Drop	0	0	0	0
206.5	1	combined	Drop	0	0	0	0
206.5	2	combined	Drop	0	0	0	0
206.5	3	combined	Drop	0	0	0	0
206.5	4	combined	Drop	0	0	0	0
207	0	combined	Drop	0	0	0	0
207	1	combined	Drop	0	0	0	0
207	2	combined	Drop	0	0	0	0
207	3	combined	Drop	0	0	0	0
207	4	combined	Drop	0	0	0	0
207.5	0	combined	Drop	0	0	0	0
207.5	1	combined	Drop	0	0	0	0
207.5	2	combined	Drop	0	0	0	0
207.5	3	combined	Drop	0	0	0	0
207.5	4	combined	Drop	0	0	0	0
208	0	combined	Drop	0	0	0	0
208	1	combined	Drop	0	0	0	0
208	2	combined	Drop	0	0	0	0
208	3	combined	Drop	0	0	0	0
208	4	combined	Drop	0	0	0	0
208.5	0	combined	Drop	0	0	0	0
208.5	1	combined	Drop	0	0	0	0
208.5	2	combined	Drop	0	0	0	0
208.5	3	combined	Drop	0	0	0	0
208.5	4	combined	Drop	0	0	0	0
209	0	combined	Drop	0	0	0	0
209	1	combined	Drop	0	0	0	0
209	2	combined	Drop	0	0	0	0
209	3	combined	Drop	0	0	0	0
209	4	combined	Drop	0	0	0	0
209.5	0	combined	Drop	0	0	0	0
209.5	1	combined	Drop	0	0	0	0
209.5	2	combined	Drop	0	0	0	0
209.5	3	combined	Drop	0	0	0	0
209.5	4	combined	Drop	0	0	0	0
210	0	combined	Drop	0	0	0	0
210	1	combined	Drop	0	0	0	0
210	2	combined	Drop	0	0	0	0
210	3	combined	Drop	0	0	0	0
210	4	combined	Drop	0	0	0	0
210.5	0	combined	Drop	0	0	0	0
210.5	1	combined	Drop	0	0	0	0
210.5	2	combined	Drop	0	0	0	0
210.5	3	combined	Drop	0	0	0	0
210.5	4	combined	Drop	0	0	0	0
211	0	combined	Drop	0	0	0	0
211	1	combined	Drop	0	0	0	0
211	2	combined	Drop	0	0	0	0
211	3	combined	Drop	0	0	0	0
211	4	combined	Drop	0	0	0	0
211.5	0	combined	Drop	0	0	0	0
211.5	1	combined	Drop	0	0	0	0
211.5	2	combined	Drop	0	0	0	0
211.5	3	combined	Drop	0	0	0	0
211.5	4	combined	Drop	0	0	0	0
212	0	combined	Drop	0	0	0	0
212	1	combined	Drop	0	0	0	0
212	2	combined	Drop	0	0	0	0
212	3	combined	Drop	0	0	0	0
212	4	combined	Drop	0	0	0	0
212.5	0	combined	Drop	0	0	0	0
212.5	1	combined	Drop	0	0	0	0
212.5	2	combined	Drop	0	0	0	0
212.5	3	combined	Drop	0	0	0	0
212.5	4	combined	Drop	0	0	0	0
213	0	combined	Drop	0	0	0	0
213	1	combined	Drop	0	0	0	0
213	2	combined	Drop	0	0	0	0
213	3	combined	Drop	0	0	0	0
213	4	combined	Drop	0	0	0	0
213.5	0	combined	Drop	0	0	0	0
213.5	1	combined	Drop	0	0	0	0
213.5	2	combined	Drop	0	0	0	0
213.5	3	combined	Drop	0	0	0	0
213.5	4	combined	Drop	0	0	0	0
214	0	combined	Drop	0	0	0	0
214	1	combined	Drop	0	0	0	0
214	2	combined	Drop	0	0	0	0
214	3	combined	Drop	0	0	0	0
214	4	combined	Drop	0	0	0	0
214.5	0	combined	Drop	0	0	0	0
214.5	1	combined	Drop	0	0	0	0
214.5	2	combined	Drop	0	0	0	0
214.5	3	combined	Drop	0	0	0	0
214.5	4	combined	Drop	0	0	0	0
215	0	combined	Drop	0	0	0	0
215	1	combined	Drop	0	0	0	0
215	2	combined	Drop	0	0	0	0
215	3	combined	Drop	0	0	0	0
215	4	combined	Drop	0	0	0	0
215.5	0	combined	Drop	0	0	0	0
215.5	1	combined	Drop	0	0	0	0
215.5	2	combined	Drop	0	0	0	0
215.5	3	combined	Drop	0	0	0	0
215.5	4	combined	Drop	0	0	0	0
216	0	combined	Drop	0	0	0	0
216	1	combined	Drop	0	0	0	0
216	2	combined	Drop	0	0	0	0
216	3	combined	Drop	0	0	0	0
216	4	combined	Drop	0	0	0	0
216.5	0	combined	Drop	0	0	0	0
216.5	1	combined	Drop	0	0	0	0
216.5	2	combined	Drop	0	0	0	0
216.5	3	combined	Drop	0	0	0	0
216.5	4	combined	Drop	0	0	0	0
217	0	combined	Drop	0	0	0	0
217	1	combined	Drop	0	0	0	0
217	2	combined	Drop	0	0	0	0
217	3	combined	Drop	0	0	0	0
217	4	combined	Drop	0	0	0	0
217.5	0	combined	Drop	0	0	0	0
217.5	1	combined	Drop	0	0	0	0
217.5	2	combined	Drop	0	0	0	0
217.5	3	combined	Drop	0	0	0	0
217.5	4	combined	Drop	0	0	0	0
218	0	combined	Drop	0	0	0	0
218	1	combined	Drop	0	0	0	0
218	2	combined	Drop	0	0	0	0
218	3	combined	Drop	0	0	0	0
218	4	combined	Drop	0	0	0	0
218.5	0	combined	Drop	0	0	0	0
218.5	1	combined	Drop	0	0	0	0
218.5	2	combined	Drop	0	0	0	0
218.5	3	combined	Drop	0	0	0	0
218.5	4	combined	Drop	0	0	0	0
219	0	combined	Drop	0	0	0	0
219	1	combined	Drop	0	0	0	0
219	2	combined	Drop	0	0	0	0
219	3	combined	Drop	0	0	0	0
219	4	combined	Drop	0	0	0	0
219.5	0	combined	Drop	0	0	0	0
219.5	1	combined	Drop	0	0	0	0
219.5	2	combined	Drop	0	0	0	0
219.5	3	combined	Drop	0	0	0	0
219.5	4	combined	Drop	0	0	0	0
220	0	combined	Drop	0	0	0	0
220	1	combined	Drop	0	0	0	0
220	2	combined	Drop	0	0	0	0
220	3	combined	Drop	0	0	0	0
220	4	combined	Drop	0	0	0	0
220.5	0	combined	Drop	0	0	0	0
220.5	1	combined	Drop	0	0	0	0
220.5	2	combined	Drop	0	0	0	0
220.5	3	combined	Drop	0	0	0	0
220.5	4	combined	Drop	0	0	0	0
221	0	combined	Drop	0	0	0	0
221	1	combined	Drop	0	0	0	0
221	2	combined	Drop	0	0	0	0
221	3	combined	Drop	0	0	0	0
221	4	combined	Drop	0	0	0	0
221.5	0	combined	Drop	0	0	0	0
221.5	1	combined	Drop	0	0	0	0
221.5	2	combined	Drop	0	0	0	0
221.5	3	combined	Drop	0	0	0	0
221.5	4	combined	Drop	0	0	0	0
222	0	combined	Drop	0	0	0	0
222	1	combined	Drop	0	0	0	0
222	2	combined	Drop	0	0	0	0
222	3	combined	Drop	0	0	0	0
222	4	combined	Drop	0	0	0	0
222.5	0	combined	Drop	0	0	0	0
222.5	1	combined	Drop	0	0	0	0
222.5	2	combined	Drop	0	0	0	0
222.5	3	combined	Drop	0	0	0	0
222.5	4	combined	Drop	0	0	0	0
223	0	combined	Drop	0	0	0	0
223	1	combined	Drop	0	0	0	0
223	2	combined	Drop	0	0	0	0
223	3	combined	Drop	0	0	0	0
223	4	combined	Drop	0	0	0	0
223.5	0	combined	Drop	0	0	0	0
223.5	1	combined	Drop	0	0	0	0
223.5	2	combined	Drop	0	0	0	0
223.5	3	combined	Drop	0	0	0	0
223.5	4	combined	Drop	0	0	0	0
224	0	combined	Drop	0	0	0	0
224	1	combined	Drop	0	0	0	0
224	2	combined	Drop	0	0	0	0
224	3	combined	Drop	0	0	0	0
224	4	combined	Drop	0	0	0	0
224.5	0	combined	Drop	0	0	0	0
224.5	1	combined	Drop	0	0	0	0
224.5	2	combined	Drop	0	0	0	0
224.5	3	combined	Drop	0	0	0	0
224.5	4	combined	Drop	0	0	0	0
225	0	combined	Drop	0	0	0	0
225	1	combined	Drop	0	0	0	0
225	2	combined	Drop	0	0	0	0
225	3	combined	Drop	0	0	0	0
225	4	combined	Drop	0	0	0	0
225.5	0	combined	Drop	0	0	0	0
225.5	1	combined	Drop	0	0	0	0
225.5	2	combined	Drop	0	0	0	0
225.5	3	combined	Drop	0	0	0	0
225.5	4	combined	Drop	0	0	0	0
226	0	combined	Drop	0	0	0	0
226	1	combined	Drop	0	0	0	0
226	2	combined	Drop	0	0	0	0
226	3	combined	Drop	0	0	0	0
226	4	combined	Drop	0	0	0	0
226.5	0	combined	Drop	0	0	0	0
226.5	1	combined	Drop	0	0	0	0
226.5	2	combined	Drop	0	0	0	0
226.5	3	combined	Drop	0	0	0	0
226.5	4	combined	Drop	0	0	0	0
227	0	combined	Drop	0	0	0	0
227	1	combined	Drop	0	0	0	0
227	2	combined	Drop	0	0	0	0
227	3	combined	Drop	0	0	0	0
227	4	combined	Drop	0	0	0	0
227.5	0	combined	Drop	0	0	0	0
227.5	1	combined	Drop	0	0	0	0
227.5	2	combined	Drop	0	0	0	0
227.5	3	combined	Drop	0	0	0	0
227.5	4	combined	Drop	0	0	0	0
228	0	combined	Drop	0	0	0	0
228	1	combined	Drop	0	0	0	0
228	2	combined	Drop	0	0	0	0
228	3	combined	Drop	0	0	0	0
228	4	combined	Drop	0	0	0	0
228.5	0	combined	Drop	0	0	0	0
228.5	1	combined	Drop	0	0	0	0
228.5	2	combined	Drop	0	0	0	0
228.5	3	combined	Drop	0	0	0	0
228.5	4	combined	Drop	0	0	0	0
229	0	combined	Drop	0	0	0	0
229	1	combined	Drop	0	0	0	0
229	2	combined	Drop	0	0	0	0
229	3	combined	Drop	0	0	0	0
229	4	combined	Drop	0	0	0	0
229.5	0	combined	Drop	0	0	0	0
229.5	1	combined	Drop	0	0	0	0
229.5	2	combined	Drop	0	0	0	0
229.5	3	combined	Drop	0	0	0	0
229.5	4	combined	Drop	0	0	0	0
230	0	combined	Drop	0	0	0	0
230	1	combined	Drop	0	0	0	0
230	2	combined	Drop	0	0	0	0
230	3	combined	Drop	0	0	0	0
230	4	combined	Drop	0	0	0	0
230.5	0	combined	Drop	0	0	0	0
230.5	1	combined	Drop	0	0	0	0
230.5	2	combined	Drop	0	0	0	0
230.5	3	combined	Drop	0	0	0	0
230.5	4	combined	Drop	0	0	0	0
231	0	combined	Drop	0	0	0	0
231	1	combined	Drop	0	0	0	0
231	2	combined	Drop	0	0	0	0
231	3	combined	Drop	0	0	0	0
231	4	combined	Drop	0	0	0	0
231.5	0	combined	Drop	0	0	0	0
231.5	1	combined	Drop	0	0	0	0
231.5	2	combined	Drop	0	0	0	0
231.5	3	combined	Drop	0	0	0	0
231.5	4	combined	Drop	0	0	0	0
232	0	combined	Drop	0	0	0	0
232	1	combined	Drop	0	0	0	0
232	2	combined	Drop	0	0	0	0
232	3	combined	Drop	0	0	0	0
232	4	combined	Drop	0	0	0	0
232.5	0	combined	Drop	0	0	0	0
232.5	1	combined	Drop	0	0	0	0
232.5	2	combined	Drop	0	0	0	0
232.5	3	combined	Drop	0	0	0	0
232.5	4	combined	Drop	0	0	0	0
233	0	combined	Drop	0	0	0	0
233	1	combined	Drop	0	0	0	0
233	2	combined	Drop	0	0	0	0
233	3	combined	Drop	0	0	0	0
233	4	combined	Drop	0	0	0	0
233.5	0	combined	Drop	0	0	0	0
233.5	1	combined	Drop	0	0	0	0
233.5	2	combined	Drop	0	0	0	0
233.5	3	combined	Drop	0	0	0	0
233.5	4	combined	Drop	0	0	0	0
234	0	combined	Drop	0	0	0	0
234	1	combined	Drop	0	0	0	0
234	2	combined	Drop	0	0	0	0
234	3	combined	Drop	0	0	0	0
234	4	combined	Drop	0	0	0	0
234.5	0	combined	Drop	0	0	0	0
234.5	1	combined	Drop	0	0	0	0
234.5	2	combined	Drop	0	0	0	0
234.5	3	combined	Drop	0	0	0	0
234.5	4	combined	Drop	0	0	0	0
235	0	combined	Drop	0	0	0	0
235	1	combined	Drop	0	0	0	0
235	2	combined	Drop	0	0	0	0
235	3	combined	Drop	0	0	0	0
235	4	combined	Drop	0	0	0	0
235.5	0	combined	Drop	0	0	0	0
235.5	1	combined	Drop	0	0	0	0
235.5	2	combined	Drop	0	0	0	0
235.5	3	combined	Drop	0	0	0	0
235.5	4	combined	Drop	0	0	0	0
236	0	combined	Drop	0	0	0	0
236	1	combined	Drop	0	0	0	0
236	2	combined	Drop	0	0	0	0
236	3	combined	Drop	0	0	0	0
236	4	combined	Drop	0	0	0	0
236.5	0	combined	Drop	0	0	0	0
236.5	1	combined	Drop	0	0	0	0
236.5	2	combined	Drop	0	0	0	0
236.5	3	combined	Drop	0	0	0	0
236.5	4	combined	Drop	0	0	0	0
237	0	combined	Drop	0	0	0	0
237	1	combined	Drop	0	0	0	0
237	2	combined	Drop	0	0	0	0
237	3	combined	Drop	0	0	0	0
237	4	combined	Drop	0	0	0	0
237.5	0	combined	Drop	0	0	0	0
237.5	1	combined	Drop	0	0	0	0
237.5	2	combined	Drop	0	0	0	0
237.5	3	combined	Drop	0	0	0	0
237.5	4	combined	Drop	0	0	0	0
238	0	combined	Drop	0	0	0	0
238	1	combined	Drop	0	0	0	0
238	2	combined	Drop	0	0	0	0
238	3	combined	Drop	0	0	0	0
238	4	combined	Drop	0	0	0	0
238.5	0	combined	Drop	0	0	0	0
238.5	1	combined	Drop	0	0	0	0
238.5	2	combined	Drop	0	0	0	0
238.5	3	combined	Drop	0	0	0	0
238.5	4	combined	Drop	0	0	0	0
239	0	combined	Drop	0	0	0	0
239	1	combined	Drop	0	0	0	0
239	2	combined	Drop	0	0	0	0
239	3	combined	Drop	0	0	0	0
239	4	combined	Drop	0	0	0	0
239.5	0	combined	Drop	0	0	0	0
239.5	1	combined	Drop	0	0	0	0
239.5	2	combined	Drop	0	0	0	0
239.5	3	combined	Drop	0	0	0	0
239.5	4	combined	Drop	0	0	0	0
240	0	combined	Drop	0	0	0	0
240	1	combined	Drop	0	0	0	0
240	2	combined	Drop	0	0	0	0
240	3	combined	Drop	0	0	0	0
240	4	combined	Drop	0	0	0	0
240.5	0	combined	Drop	0	0	0	0
240.5	1	combined	Drop	0	0	0	0
240.5	2	combined	Drop	0	0	0	0
240.5	3	combined	Drop	0	0	0	0
240.5	4	combined	Drop	0	0	0	0
241	0	combined	Drop	0	0	0	0
241	1	combined	Drop	0	0	0	0
241	2	combined	Drop	0	0	0	0
241	3	combined	Drop	0	0	0	0
241	4	combined	Drop	0	0	0	0
241.5	0	combined	Drop	0	0	0	0
241.5	1	combined	Drop	0	0	0	0
241.5	2	combined	Drop	0	0	0	0
241.5	3	combined	Drop	0	0	0	0
241.5	4	combined	Drop	0	0	0	0
242	0	combined	Drop	0	0	0	0
242	1	combined	Drop	0	0	0	0
242	2	combined	Drop	0	0	0	0
242	3	combined	Drop	0	0	0	0
242	4	combined	Drop	0	0	0	0
242.5	0	combined	Drop	0	0	0	0
242.5	1	combined	Drop	0	0	0	0
242.5	2	combined	Drop	0	0	0	0
242.5	3	combined	Drop	0	0	0	0
242.5	4	combined	Drop	0	0	0	0
243	0	combined	Drop	0	0	0	0
243	1	combined	Drop	0	0	0	0
243	2	combined	Drop	0	0	0	0
243	3	combined	Drop	0	0	0	0
243	4	combined	Drop	0	0	0	0
243.5	0	combined	Drop	0	0	0	0
243.5	1	combined	Drop	0	0	0	0
243.5	2	combined	Drop	0	0	0	0
243.5	3	combined	Drop	0	0	0	0
243.5	4	combined	Drop	0	0	0	0
244	0	combined	Drop	0	0	0	0
244	1	combined	Drop	0	0	0	0
244	2	combined	Drop	0	0	0	0
244	3	combined	Drop	0	0	0	0
244	4	combined	Drop	0	0	0	0
244.5	0	combined	Drop	0	0	0	0
244.5	1	combined	Drop	0	0	0	0
244.5	2	combined	Drop	0	0	0	0
244.5	3	combined	Drop	0	0	0	0
244.5	4	combined	Drop	0	0	0	0
245	0	combined	Drop	0	0	0	0
245	1	combined	Drop	0	0	0	0
245	2	combined	Drop	0	0	0	0
245	3	combined	Drop	0	0	0	0
245	4	combined	Drop	0	0	0	0
245.5	0	combined	Drop	0	0	0	0
245.5	1	combined	Drop	0	0	0	0
245.5	2	combined	Drop	0	0	0	0
245.5	3	combined	Drop	0	0	0	0
245.5	4	combined	Drop	0	0	0	0
246	0	combined	Drop	0	0	0	0
246	1	combined	Drop	0	0	0	0
246	2	combined	Drop	0	0	0	0
246	3	combined	Drop	0	0	0	0
246	4	combined	Drop	0	0	0	0
246.5	0	combined	Drop	0	0	0	0
246.5	1	combined	Drop	0	0	0	0
246.5	2	combined	Drop	0	0	0	0
246.5	3	combined	Drop	0	0	0	0
246.5	4	combined	Drop	0	0	0	0
247	0	combined	Drop	0	0	0	0
247	1	combined	Drop	0	0	0	0
247	2	combined	Drop	0	0	0	0
247	3	combined	Drop	0	0	0	0
247	4	combined	Drop	0	0	0	0
247.5	0	combined	Drop	0	0	0	0
247.5	1	combined	Drop	0	0	0	0
247.5	2	combined	Drop	0	0	0	0
247.5	3	combined	Drop	0	0	0	0
247.5	4	combined	Drop	0	0	0	0
248	0	combined	Drop	0	0	0	0
248	1	combined	Drop	0	0	0	0
248	2	combined	Drop	0	0	0	0
248	3	combined	Drop	0	0	0	0
248	4	combined	Drop	0	0	0	0
248.5	0	combined	Drop	0	0	0	0
248.5	1	combined	Drop	0	0	0	0
248.5	2	combined	Drop	0	0	0	0
248.5	3	combined	Drop	0	0	0	0
248.5	4	combined	Drop	0	0	0	0
249	0	combined	Drop	0	0	0	0
249	1	combined	Drop	0	0	0	0
249	2	combined	Drop	0	0	0	0
249	3	combined	Drop	0	0	0	0
249	4	combined	Drop	0	0	0	0
249.5	0	combined	Drop	0	0	0	0
249.5	1	combined	Drop	0	0	0	0
249.5	2	combined	Drop	0	0	0	0
249.5	3	combined	Drop	0	0	0	0
249.5	4	combined	Drop	0	0	0	0
250	0	combined	Drop	0	0	0	0
250	1	combined	Drop	0	0	0	0
250	2	combined	Drop	0	0	0	0
250	3	combined	Drop	0	0	0	0
250	4	combined	Drop	0	0	0	0
250.5	0	combined	Drop	0	0	0	0
250.5	1	combined	Drop	0	0	0	0
250.5	2	combined	Drop	0	0	0	0
250.5	3	combined	Drop	0	0	0	0
250.5	4	combined	Drop	0	0	0	0
251	0	combined	Drop	0	0	0	0
251	1	combined	Drop	0	0	0	0
251	2	combined	Drop	0	0	0	0
251	3	combined	Drop	0	0	0	0
251	4	combined	Drop	0	0	0	0
251.5	0	combined	Drop	0	0	0	0
251.5	1	combined	Drop	0	0	0	0
251.5	2	combined	Drop	0	0	0	0
251.5	3	combined	Drop	0	0	0	0
251.5	4	combined	Drop	0	0	0	0
252	0	combined	Drop	0	0	0	0
252	1	combined	Drop	0	0	0	0
252	2	combined	Drop	0	0	0	0
252	3	combined	Drop	0	0	0	0
252	4	combined	Drop	0	0	0	0
252.5	0	combined	Drop	0	0	0	0
252.5	1	combined	Drop	0	0	0	0
252.5	2	combined	Drop	0	0	0	0
252.5	3	combined	Drop	0	0	0	0
252.5	4	combined	Drop	0	0	0	0
253	0	combined	Drop	0	0	0	0
253	1	combined	Drop	0	0	0	0
253	2	combined	Drop	0	0	0	0
253	3	combined	Drop	0	0	0	0
253	4	combined	Drop	0	0	0	0
253.5	0	combined	Drop	0	0	0	0
253.5	1	combined	Drop	0	0	0	0
253.5	2	combined	Drop	0	0	0	0
253.5	3	combined	Drop	0	0	0	0
253.5	4	combined	Drop	0	0	0	0
254	0	combined	Drop	0	0	0	0
254	1	combined	Drop	0	0	0	0
254	2	combined	Drop	0	0	0	0
254	3	combined	Drop	0	0	0	0
254	4	combined	Drop	0	0	0	0
254.5	0	combined	Drop	0	0	0	0
254.5	1	combined	Drop	0	0	0	0
254.5	2	combined	Drop	0	0	0	0
254.5	3	combined	Drop	0	0	0	0
254.5	4	combined	Drop	0	0	0	0
255	0	combined	Drop	0	0	0	0
255	1	combined	Drop	0	0	0	0
255	2	combined	Drop	0	0	0	0
255	3	combined	Drop	0	0	0	0
255	4	combined	Drop	0	0	0	0
255.5	0	combined	Drop	0	0	0	0
255.5	1	combined	Drop	0	0	0	0
255.5	2	combined	Drop	0	0	0	0
255.5	3	combined	Drop	0	0	0	0
255.5	4	combined	Drop	0	0	0	0
256	0	combined	Drop	0	0	0	0
256	1	combined	Drop	0	0	0	0
256	2	combined	Drop	0	0	0	0
256	3	combined	Drop	0	0	0	0
256	4	combined	Drop	0	0	0	0
256.5	0	combined	Drop	0	0	0	0
256.5	1	combined	Drop	0	0	0	0
256.5	2	combined	Drop	0	0	0	0
256.5	3	combined	Drop	0	0	0	0
256.5	4	combined	Drop	0	0	0	0
257	0	combined	Drop	0	0	0	0
257	1	combined	Drop	0	0	0	0
257	2	combined	Drop	0	0	0	0
257	3	combined	Drop	0	0	0	0
257	4	combined	Drop	0	0	0	0
257.5	0	combined	Drop	0	0	0	0
257.5	1	combined	Drop	0	0	0	0
257.5	2	combined	Drop	0	0	0	0
257.5	3	combined	Drop	0	0	0	0
257.5	4	combined	Drop	0	0	0	0
258	0	combined	Drop	0	0	0	0
258	1	combined	Drop	0	0	0	0
258	2	combined	Drop	0	0	0	0
258	3	combined	Drop	0	0	0	0
258	4	combined	Drop	0	0	0	0
258.5	0	combined	Drop	0	0	0	0
258.5	1	combined	Drop	0	0	0	0
258.5	2	combined	Drop	0	0	0	0
258.5	3	combined	Drop	0	0	0	0
258.5	4	combined	Drop	0	0	0	0
259	0	combined	Drop	0	0	0	0
259	1	combined	Drop	0	0	0	0
259	2	combined	Drop	0	0	0	0
259	3	combined	Drop	0	0	0	0
259	4	combined	Drop	0	0	0	0
259.5	0	combined	Drop	0	0	0	0
259.5	1	combined	Drop	0	0	0	0
259.5	2	combined	Drop	0	0	0	0
259.5	3	combined	Drop	0	0	0	0
259.5	4	combined	Drop	0	0	0	0
260	0	combined	Drop	0	0	0	0
260	1	combined	Drop	0	0	0	0
260	2	combined	Drop	0	0	0	0
260	3	combined	Drop	0	0	0	0
260	4	combined	Drop	0	0	0	0
260.5	0	combined	Drop	0	0	0	0
260.5	1	combined	Drop	0	0	0	0
260.5	2	combined	Drop	0	0	0	0
260.5	3	combined	Drop	0	0	0	0
260.5	4	combined	Drop	0	0	0	0
261	0	combined	Drop	0	0	0	0
261	1	combined	Drop	0	0	0	0
261	2	combined	Drop	0	0	0	0
261	3	combined	Drop	0	0	0	0
261	4	combined	Drop	0	0	0	0
261.5	0	combined	Drop	0	0	0	0
261.5	1	combined	Drop	0	0	0	0
261.5	2	combined	Drop	0	0	0	0
261.5	3	combined	Drop	0	0	0	0
261.5	4	combined	Drop	0	0	0	0
262	0	combined	Drop	0	0	0	0
262	1	combined	Drop	0	0	0	0
262	2	combined	Drop	0	0	0	0
262	3	combined	Drop	0	0	0	0
262	4	combined	Drop	0	0	0	0
262.5	0	combined	Drop	0	0	0	0
262.5	1	combined	Drop	0	0	0	0
262.5	2	combined	Drop	0	0	0	0
262.5	3	combined	Drop	0	0	0	0
262.5	4	combined	Drop	0	0	0	0
263	0	combined	Drop	0	0	0	0
263	1	combined	Drop	0	0	0	0
263	2	combined	Drop	0	0	0	0
263	3	combined	Drop	0	0	0	0
263	4	combined	Drop	0	0	0	0
263.5	0	combined	Drop	0	0	0	0
263.5	1	combined	Drop	0	0	0	0
263.5	2	combined	Drop	0	0	0	0
263.5	3	combined	Drop	0	0	0	0
263.5	4	combined	Drop	0	0	0	0
264	0	combined	Drop	0	0	0	0
264	1	combined	Drop	0	0	0	0
264	2	combined	Drop	0	0	0	0
264	3	combined	Drop	0	0	0	0
264	4	combined	Drop	0	0	0	0
264.5	0	combined	Drop	0	0	0	0
264.5	1	combined	Drop	0	0	0	0
264.5	2	combined	Drop	0	0	0	0
264.5	3	combined	Drop	0	0	0	0
264.5	4	combined	Drop	0	0	0	0
265	0	combined	Drop	0	0	0	0
265	1	combined	Drop	0	0	0	0
265	2	combined	Drop	0	0	0	0
265	3	combined	Drop	0	0	0	0
265	4	combined	Drop	0	0	0	0
265.5	0	combined	Drop	0	0	0	0
265.5	1	combined	Drop	0	0	0	0
265.5	2	combined	Drop	0	0	0	0
265.5	3	combined	Drop	0	0	0	0
265.5	4	combined	Drop	0	0	0	0
266	0	combined	Drop	0	0	0	0
266	1	combined	Drop	0	0	0	0
266	2	combined	Drop	0	0	0	0
266	3	combined	Drop	0	0	0	0
266	4	combined	Drop	0	0	0	0
266.5	0	combined	Drop	0	0	0	0
266.5	1	combined	Drop	0	0	0	0
266.5	2	combined	Drop	0	0	0	0
266.5	3	combined	Drop	0	0	0	0
266.5	4	combined	Drop	0	0	0	0
267	0	combined	Drop	0	0	0	0
267	1	combined	Drop	0	0	0	0
267	2	combined	Drop	0	0	0	0
267	3	combined	Drop	0	0	0	0
267	4	combined	Drop	0	0	0	0
267.5	0	combined	Drop	0	0	0	0
267.5	1	combined	Drop	0	0	0	0
267.5	2	combined	Drop	0	0	0	0
267.5	3	combined	Drop	0	0	0	0
267.5	4	combined	Drop	0	0	0	0
268	0	combined	Drop	0	0	0	0
268	1	combined	Drop	0	0	0	0
